leg,Carrol C Feet,キャロルＣフット,1960,1960,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Zyra C Feet,ザイラＣフット,1961,1961,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Loose C Leg,ルースＣレッグ,1962,1962,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Higakure C Greaves,ヒガクレＣグリーヴ,1973,1973,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Harokyu D Feet,ハロキュＤフット,1557,1557,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Evol D Feet・White,エヴォルＤフット・白,1928,1928,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Evol D Feet・Red,エヴォルＤフット・赤,1929,1929,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Evol D Feet・Blue,エヴォルＤフット・青,1930,1930,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Evol D Feet・Purple,エヴォルＤフット・紫,1931,1931,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Blue Ice Emperor D Feet,蒼皇氷Ｄフット,1871,1871,TRUE,TRUE,TRUE,TRUE,FALSE
leg,White Ice Emperor D Feet,白皇氷Ｄフット,1872,1872,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Red Ice Emperor D Feet,紅皇氷Ｄフット,1873,1873,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Rance C Greaves,ランセＣグリーヴ,1975,1975,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Santa D Feet,サンタＤフット,700,700,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Anteka D Feet,ガウシカＤフット,1527,1527,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Sakufi D Feet,サクフィＤフット,1911,1911,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Asumo D Feet,アスモＤフット,1932,1932,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Dios D Feet,ディオスＤフット,1921,1921,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Asteli D Feet・White,アステリＤフット・白,1693,1693,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Asteli D Feet・Blue,アステリＤフット・青,1694,1694,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Asteli D Feet・Red,アステリＤフット・赤,1695,1695,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Asteli D Feet・Black,アステリＤフット・黒,1696,1696,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Lien D Feet・Blue,リアンＤフット・青,397,398,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Lien D Feet・Red,リアンＤフット・赤,398,399,TRUE,TRUE,TRUE,TRUE,FALSE
leg,Lien D Feet・Black,リアンＤフット・黒,399,400,TRUE,TRUE,TRUE,TRUE,FALSE
