hair,Vol アドミラル,ヴォルアドミラル,757,757,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Vol レジェンド,ヴォルレジェンド,758,758,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Carrol C Band,キャロルＣバンド,1960,1960,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Zyra C Helm,ザイラＣヘルム,1961,1961,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Loose C Head,ルースＣヘッド,1962,1962,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Higakure C Helm,ヒガクレＣヘルム,1973,1973,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Harokyu D Head,ハロキュＤヘッド,1557,1557,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Evol D Head・White,エヴォルＤヘッド・白,1928,1928,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Evol D Head・Red,エヴォルＤヘッド・赤,1929,1929,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Evol D Head・Blue,エヴォルＤヘッド・青,1930,1930,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Evol D Head・Purple,エヴォルＤヘッド・紫,1931,1931,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Blue Ice Emperor D Head,蒼皇氷Ｄヘッド,1871,1871,TRUE,TRUE,TRUE,TRUE,FALSE
hair,White Ice Emperor D Head,白皇氷Ｄヘッド,1872,1872,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Red Ice Emperor D Head,紅皇氷Ｄヘッド,1873,1873,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Rance C Head,ランセＣヘッド,1975,1975,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Santa D Head,サンタＤヘッド,257,268,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Anteka D Head,ガウシカＤヘッド,1527,1527,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Sakufi D Head,サクフィＤヘッド,1911,1911,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Asumo D Head,アスモＤヘッド,1932,1932,TRUE,TRUE,TRUE,TRUE,FALSE
hair,Dios D Head,ディオスＤヘッド,1921,1921,TRUE,TRUE,TRUE,TRUE,FALSE
